Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,salary_growth_rate,bonus_month_ratio,overtime_month_ratio,avg_bonus_pct,career_stagnation_index,promotion_velocity,role_stagnation_ratio,manager_stability_ratio,training_intensity
40,No,Non-Travel,Sales,28,3,3,1,3,Sales Executive,1,Divorced,10932,3,15,3,1,2,3,1,0,0.17052414928649837,0.20833333333333334,0.125,0.9926415536911678,0.25,1.0,0.0,0.5,1.0
41,No,Non-Travel,Research & Development,2,4,1,2,2,Healthcare Representative,3,Single,6811,2,17,1,0,3,3,8,0,0.09256056379386292,0.3333333333333333,0.8333333333333334,2.129204166119976,2.6666666666666665,8.0,0.7777777777777778,0.7777777777777778,0.3333333333333333
26,No,Travel_Rarely,Sales,29,2,1,3,2,Sales Executive,3,Divorced,4306,5,12,1,2,5,3,0,0,0.09508128193218766,0.3333333333333333,0.08333333333333333,2.5952913935421105,0.0,0.0,0.0,0.0,5.0
35,No,Travel_Rarely,Sales,1,3,1,3,2,Sales Executive,3,Single,4859,1,16,4,0,3,3,5,0,0.12498456472525214,0.2916666666666667,0.08333333333333333,2.00933473239642,2.5,5.0,0.6666666666666666,0.5,0.5
34,No,Travel_Rarely,Sales,21,4,4,4,2,Sales Executive,4,Single,5337,1,12,4,0,3,3,10,5,0.08824058459808874,0.16666666666666666,0.0,1.3189047753563425,5.0,1.6666666666666667,0.6363636363636364,0.6363636363636364,0.2727272727272727
26,Yes,Travel_Rarely,Research & Development,24,3,3,1,1,Laboratory Technician,4,Single,2340,1,18,2,0,3,1,1,0,0.16185897435897437,0.25,0.7916666666666666,2.409389671361502,0.5,1.0,0.0,0.0,1.5
37,No,Travel_Rarely,Research & Development,1,3,2,3,3,Manufacturing Director,4,Single,7491,4,17,4,0,3,4,6,1,0.10128954745694836,0.2916666666666667,0.0,1.311938983039362,1.2,3.0,0.7142857142857143,0.2857142857142857,0.42857142857142855
46,No,Travel_Frequently,Research & Development,18,1,1,3,3,Healthcare Representative,3,Married,10527,5,11,4,0,3,2,2,1,0.1452256103353283,0.25,0.041666666666666664,1.2180643376972935,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0
41,No,Travel_Rarely,Sales,2,5,2,3,4,Manager,1,Married,16595,7,16,2,1,2,3,18,11,0.1523892738776741,0.2916666666666667,0.16666666666666666,2.6819470361154085,2.25,1.5,0.8421052631578947,0.42105263157894735,0.10526315789473684
37,No,Non-Travel,Sales,9,4,1,3,3,Sales Executive,2,Divorced,8834,1,13,4,1,6,3,9,7,0.0630484491736472,0.25,0.041666666666666664,1.4548872333278022,4.5,1.125,0.5,0.7,0.6
52,No,Travel_Rarely,Research & Development,6,2,4,3,2,Research Scientist,1,Divorced,5577,3,12,2,2,3,3,10,6,0.12885601577909273,0.2916666666666667,0.8333333333333334,2.6809490960862643,2.5,1.4285714285714286,0.8181818181818182,0.8181818181818182,0.2727272727272727
32,Yes,Non-Travel,Sales,11,4,4,4,2,Sales Executive,3,Married,4707,8,12,4,0,2,3,4,1,0.1370724452942426,0.3333333333333333,0.041666666666666664,2.2650837047301597,0.4444444444444444,2.0,0.4,0.4,0.4
24,No,Travel_Frequently,Sales,24,3,4,3,1,Sales Representative,4,Married,2400,0,13,3,2,3,3,2,2,0.1219083333333333,0.2916666666666667,0.08333333333333333,1.4301198999328433,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
38,No,Travel_Rarely,Research & Development,10,3,3,3,2,Healthcare Representative,3,Married,9824,3,19,3,1,4,3,1,0,0.05908489413680789,0.16666666666666666,0.041666666666666664,0.7255800861410586,0.25,1.0,0.0,0.0,2.0
37,No,Travel_Rarely,Research & Development,1,4,2,3,2,Manufacturing Director,2,Married,6447,6,12,2,1,2,2,6,4,0.13886769039863497,0.25,0.08333333333333333,2.006682866671755,0.8571428571428571,1.2,0.7142857142857143,0.42857142857142855,0.2857142857142857
49,No,Travel_Rarely,Research & Development,18,4,4,2,5,Research Director,3,Divorced,19502,1,17,3,1,5,3,31,0,0.14740641985437397,0.25,0.7083333333333334,2.0308653733086754,15.5,31.0,0.28125,0.28125,0.15625
24,No,Travel_Rarely,Research & Development,23,3,2,4,1,Research Scientist,4,Married,2725,1,11,2,2,3,3,6,1,0.055442201834862356,0.2916666666666667,0.875,2.255933974638225,3.0,3.0,0.7142857142857143,0.5714285714285714,0.42857142857142855
26,No,Travel_Rarely,Sales,28,2,1,3,2,Sales Executive,2,Married,6272,1,20,4,2,5,4,5,1,0.06951690051020412,0.3333333333333333,0.08333333333333333,4.480171176036587,2.5,2.5,0.5,0.6666666666666666,0.8333333333333334
24,No,Travel_Rarely,Research & Development,17,2,4,2,1,Laboratory Technician,2,Married,2127,1,21,4,1,2,3,1,0,0.12146215326751289,0.3333333333333333,0.125,5.518219108050959,0.5,1.0,0.0,0.0,1.0
50,No,Travel_Frequently,Human Resources,3,3,1,3,5,Manager,2,Married,18200,1,11,3,1,2,3,32,10,0.06644285714285705,0.3333333333333333,0.041666666666666664,1.896128772541656,16.0,2.909090909090909,0.15151515151515152,0.21212121212121213,0.06060606060606061
25,No,Travel_Rarely,Sales,13,1,2,3,1,Sales Representative,3,Married,2096,1,11,3,0,1,3,7,0,0.15531011450381688,0.25,0.25,1.7031073522075981,3.5,7.0,0.5,0.75,0.125
24,Yes,Travel_Frequently,Research & Development,7,3,1,3,1,Laboratory Technician,3,Married,2886,1,16,4,1,4,3,6,1,0.07979556479556478,0.25,0.8333333333333334,1.1050353892593512,3.0,3.0,0.42857142857142855,0.2857142857142857,0.5714285714285714
30,Yes,Travel_Frequently,Sales,12,4,2,2,1,Sales Representative,1,Married,2033,1,18,3,1,2,4,1,0,0.06936055090998534,0.2916666666666667,0.16666666666666666,1.8014800196146694,0.5,1.0,0.0,0.0,1.0
34,No,Travel_Rarely,Research & Development,1,2,2,2,1,Research Scientist,4,Married,3622,1,13,4,1,3,3,6,1,0.058550524572059684,0.25,0.8333333333333334,2.197517257067341,3.0,3.0,0.7142857142857143,0.42857142857142855,0.42857142857142855
31,Yes,Travel_Rarely,Sales,13,4,2,3,2,Sales Executive,1,Divorced,4233,2,17,3,0,2,1,3,1,0.13955587054098742,0.20833333333333334,0.125,1.4907176513611253,1.0,1.5,0.25,0.5,0.5
35,No,Travel_Rarely,Research & Development,25,2,1,2,2,Laboratory Technician,4,Single,3681,4,14,4,0,3,3,3,0,0.1476202118989406,0.16666666666666666,0.0,1.2672842878584272,0.6,3.0,0.5,0.5,0.75
31,No,Travel_Rarely,Sales,6,4,1,4,2,Sales Executive,4,Divorced,5460,4,22,4,2,4,4,7,5,0.05802197802197805,0.3333333333333333,0.0,3.4360909392946994,1.4,1.1666666666666667,0.875,0.875,0.5
27,No,Travel_Rarely,Research & Development,6,4,1,2,1,Research Scientist,3,Divorced,2187,0,12,3,2,5,2,5,0,0.17092821216278015,0.20833333333333334,0.041666666666666664,1.398918789528784,5.0,5.0,0.5,0.5,0.8333333333333334
37,No,Travel_Rarely,Sales,2,3,4,3,2,Sales Executive,3,Married,9602,4,11,3,1,3,2,3,1,0.09988544053322228,0.3333333333333333,0.7083333333333334,1.8452834747686835,0.6,1.5,0.0,0.0,0.75
20,No,Travel_Rarely,Research & Development,1,3,4,2,1,Research Scientist,2,Single,2836,1,13,4,0,0,4,1,0,0.058861071932298954,0.25,0.125,1.0305841745084587,0.5,1.0,0.0,0.0,0.0
42,No,Travel_Rarely,Research & Development,2,4,3,3,2,Healthcare Representative,4,Married,4089,1,13,2,2,4,3,10,2,0.06619466862313526,0.2916666666666667,0.16666666666666666,1.3344921645871362,5.0,3.3333333333333335,0.18181818181818182,0.18181818181818182,0.36363636363636365
43,No,Travel_Rarely,Research & Development,6,4,2,2,4,Research Director,4,Divorced,16627,4,14,3,1,3,2,1,0,0.13145666686714377,0.2916666666666667,0.8333333333333334,2.8787164238606646,0.2,1.0,0.0,0.0,1.5
38,No,Travel_Rarely,Research & Development,1,1,3,3,1,Research Scientist,1,Single,2619,3,17,4,0,3,2,0,0,0.14466590301641852,0.20833333333333334,0.08333333333333333,1.0966041273063716,0.0,0.0,0.0,0.0,3.0
43,No,Travel_Frequently,Research & Development,9,5,4,3,2,Laboratory Technician,3,Divorced,5679,3,13,2,1,3,3,8,4,0.08407642190526506,0.2916666666666667,0.5833333333333334,1.1929337559110431,2.0,1.6,0.7777777777777778,0.7777777777777778,0.3333333333333333
48,No,Travel_Rarely,Research & Development,1,4,4,2,4,Manager,1,Married,15402,7,11,1,1,3,1,3,0,0.10531424490325927,0.20833333333333334,0.16666666666666666,1.91570375543222,0.375,3.0,0.5,0.5,0.75
44,No,Travel_Rarely,Human Resources,1,4,1,2,2,Human Resources,3,Single,5985,4,11,2,0,1,4,2,0,0.0666215538847117,0.2916666666666667,0.125,2.7066553726630636,0.4,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
34,No,Travel_Rarely,Sales,14,3,3,3,1,Sales Representative,3,Divorced,2579,1,18,4,2,3,3,8,0,0.07272586273749514,0.20833333333333334,0.6666666666666666,0.9809065293743526,4.0,8.0,0.2222222222222222,0.6666666666666666,0.3333333333333333
27,Yes,Travel_Rarely,Sales,2,1,3,3,1,Sales Representative,1,Divorced,3041,0,11,2,1,3,3,4,0,0.14933903321275893,0.2916666666666667,0.125,1.5943935793946244,4.0,4.0,0.6,0.4,0.6
21,No,Travel_Rarely,Sales,22,1,3,3,1,Sales Representative,3,Single,3447,1,11,3,0,2,3,3,1,0.05465042065564262,0.2916666666666667,0.08333333333333333,2.7825254112204547,1.5,1.5,0.5,0.5,0.5
44,No,Travel_Rarely,Research & Development,3,4,4,3,5,Manager,4,Married,19513,4,12,1,1,2,4,2,0,0.06912109875467629,0.2916666666666667,0.7083333333333334,1.9694290707991595,0.4,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
22,No,Travel_Rarely,Research & Development,6,1,1,3,1,Research Scientist,3,Married,2773,0,20,4,0,3,3,2,2,0.07943021997836286,0.3333333333333333,0.08333333333333333,5.148016338652296,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
33,No,Travel_Rarely,Sales,8,4,3,3,2,Sales Executive,3,Divorced,7104,0,12,4,0,3,3,5,1,0.13991694819819822,0.25,0.125,1.6045787533705187,5.0,2.5,0.0,0.3333333333333333,0.5
32,No,Travel_Rarely,Research & Development,9,4,1,3,2,Research Scientist,4,Married,6322,1,12,4,1,2,2,6,0,0.17771749446377724,0.16666666666666666,0.6666666666666666,0.9761285462224436,3.0,6.0,0.5714285714285714,0.7142857142857143,0.2857142857142857
30,No,Travel_Frequently,Research & Development,3,3,3,3,1,Research Scientist,3,Divorced,2083,1,20,3,1,2,3,1,0,0.15500720115218442,0.3333333333333333,0.041666666666666664,5.565512395034899,0.5,1.0,0.0,0.0,1.0
53,No,Travel_Rarely,Sales,1,1,4,3,2,Sales Executive,1,Single,8381,7,20,4,0,2,4,14,8,0.12354730939028764,0.3333333333333333,0.125,5.24906459320548,1.75,1.5555555555555556,0.4666666666666667,0.6666666666666666,0.13333333333333333
34,No,Travel_Rarely,Research & Development,1,5,2,3,1,Research Scientist,4,Married,2691,1,12,4,1,4,2,10,8,0.0519100706057228,0.2916666666666667,0.08333333333333333,2.9003696524297187,5.0,1.1111111111111112,0.8181818181818182,0.7272727272727273,0.36363636363636365
45,Yes,Travel_Frequently,Sales,26,4,1,3,2,Sales Executive,1,Married,4286,2,14,4,2,4,3,1,0,0.05967802146523559,0.3333333333333333,0.125,1.440113451093804,0.3333333333333333,1.0,0.5,0.0,2.0
26,No,Travel_Rarely,Research & Development,6,3,3,3,1,Laboratory Technician,4,Married,2659,1,13,3,1,2,3,3,0,0.11110191801429112,0.2916666666666667,0.6666666666666666,1.4765662162888253,1.5,3.0,0.5,0.5,0.5
37,No,Travel_Rarely,Research & Development,3,3,3,3,3,Manufacturing Director,3,Married,9434,1,15,3,1,2,3,10,7,0.06419652321390706,0.25,0.20833333333333334,2.2536345451424706,5.0,1.25,0.6363636363636364,0.7272727272727273,0.18181818181818182
29,No,Travel_Rarely,Sales,3,2,2,3,2,Sales Executive,3,Married,5561,1,14,1,1,5,2,6,1,0.16147095846070844,0.2916666666666667,0.08333333333333333,1.768105492696293,3.0,3.0,0.0,0.2857142857142857,0.7142857142857143
35,No,Travel_Rarely,Research & Development,6,4,2,1,2,Research Scientist,4,Single,6646,1,13,2,0,3,3,17,11,0.1632771591934999,0.2916666666666667,0.08333333333333333,1.4561958332609082,8.5,1.4166666666666667,0.6111111111111112,0.4444444444444444,0.16666666666666666
33,No,Travel_Frequently,Research & Development,6,3,3,3,2,Healthcare Representative,4,Divorced,7725,3,23,3,1,2,1,13,4,0.1749190938511327,0.3333333333333333,0.16666666666666666,3.997967680121839,3.25,2.6,0.7857142857142857,0.5,0.14285714285714285
54,No,Travel_Rarely,Human Resources,19,4,3,3,3,Human Resources,2,Married,10725,2,15,3,1,1,4,9,7,0.1386573426573427,0.25,0.16666666666666666,1.0927862313650738,3.0,1.125,0.7,0.1,0.1
36,No,Travel_Rarely,Research & Development,9,2,2,2,2,Manufacturing Director,2,Divorced,8847,2,11,3,1,2,3,3,0,0.12646659884706685,0.25,0.8333333333333334,1.6937998579168,1.0,3.0,0.5,0.5,0.5
27,No,Travel_Rarely,Research & Development,3,4,1,2,1,Research Scientist,4,Single,2045,0,13,4,0,0,3,4,1,0.11584352078239614,0.2916666666666667,0.125,2.3971571922384523,4.0,2.0,0.4,0.2,0.0
20,Yes,Travel_Rarely,Research & Development,10,1,4,3,1,Research Scientist,3,Single,1009,1,11,4,0,5,3,1,1,0.15117938553022792,0.20833333333333334,0.8333333333333334,2.0231672787760764,0.5,0.5,0.0,0.5,2.5
33,Yes,Travel_Frequently,Research & Development,3,3,1,3,1,Research Scientist,1,Single,3348,1,11,1,0,3,3,10,9,0.1731123058542413,0.125,0.625,1.02684311691539,5.0,1.0,0.7272727272727273,0.6363636363636364,0.2727272727272727
35,No,Non-Travel,Research & Development,3,3,3,2,1,Laboratory Technician,3,Married,1281,1,18,3,2,3,3,1,0,0.15269320843091327,0.20833333333333334,0.08333333333333333,1.5175791585139242,0.5,1.0,0.0,0.0,1.5
23,No,Travel_Rarely,Research & Development,4,3,1,4,1,Research Scientist,1,Married,2819,2,16,1,1,3,4,3,0,0.06286626463284846,0.20833333333333334,0.125,1.816282674315561,1.0,3.0,0.5,0.5,0.75
25,No,Travel_Rarely,Sales,8,3,4,4,2,Sales Executive,2,Married,4851,0,22,3,1,4,3,3,1,0.16155019583591018,0.3333333333333333,0.041666666666666664,3.602019548236953,3.0,1.5,0.5,0.5,1.0
38,No,Travel_Rarely,Sales,7,4,4,2,2,Sales Executive,4,Single,4028,0,20,1,0,2,3,7,0,0.0827557100297915,0.3333333333333333,0.16666666666666666,4.47238375920817,7.0,7.0,0.875,0.625,0.25
29,No,Travel_Frequently,Research & Development,1,4,2,1,1,Research Scientist,4,Divorced,2720,1,18,4,1,5,3,10,2,0.09669117647058824,0.3333333333333333,0.041666666666666664,3.2188484759240175,5.0,3.3333333333333335,0.6363636363636364,0.7272727272727273,0.45454545454545453
48,No,Travel_Rarely,Sales,2,1,2,4,2,Sales Executive,2,Married,8120,3,12,4,0,3,3,2,2,0.09915517241379303,0.20833333333333334,0.041666666666666664,1.5846740108573558,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
27,No,Travel_Frequently,Sales,3,1,4,4,2,Sales Executive,4,Divorced,4647,1,20,2,2,3,3,6,0,0.15454271573057884,0.3333333333333333,0.7083333333333334,4.781516354067719,3.0,6.0,0.7142857142857143,0.5714285714285714,0.42857142857142855
37,No,Travel_Rarely,Research & Development,10,2,4,4,1,Research Scientist,4,Single,4680,3,17,1,0,2,3,1,0,0.0781367521367522,0.2916666666666667,0.041666666666666664,1.881556934320121,0.25,1.0,0.0,0.0,1.0
50,No,Travel_Rarely,Research & Development,28,1,4,4,1,Laboratory Technician,3,Married,3221,1,11,3,3,3,3,20,3,0.17663458553244335,0.16666666666666666,0.625,0.8650085428479856,10.0,5.0,0.38095238095238093,0.38095238095238093,0.14285714285714285
34,No,Travel_Rarely,Research & Development,9,3,4,2,3,Healthcare Representative,2,Single,8621,1,14,2,0,3,4,8,7,0.17571743417236987,0.20833333333333334,0.041666666666666664,1.3659814357599265,4.0,1.0,0.7777777777777778,0.7777777777777778,0.3333333333333333
24,Yes,Travel_Rarely,Sales,3,2,1,3,2,Sales Executive,3,Single,4577,9,14,1,0,3,3,2,2,0.10891632073410536,0.20833333333333334,0.041666666666666664,2.0717513822693516,0.2,0.6666666666666666,0.6666666666666666,0.0,1.0
39,No,Travel_Rarely,Research & Development,2,4,4,2,2,Healthcare Representative,3,Single,4553,1,11,1,0,4,3,20,11,0.09631451790028563,0.2916666666666667,0.041666666666666664,1.4581058279013908,10.0,1.6666666666666667,0.3333333333333333,0.47619047619047616,0.19047619047619047
32,No,Travel_Rarely,Sales,10,3,4,3,2,Sales Executive,4,Single,5396,1,12,4,0,2,2,10,0,0.1250500370644923,0.2916666666666667,0.20833333333333334,1.8828900088400369,5.0,10.0,0.6363636363636364,0.7272727272727273,0.18181818181818182
50,Yes,Travel_Frequently,Sales,8,2,2,3,2,Sales Executive,3,Married,6796,3,14,1,1,4,3,4,1,0.15000147145379633,0.2916666666666667,0.75,1.5538880855595036,1.0,2.0,0.6,0.6,0.8
38,No,Travel_Rarely,Research & Development,1,4,2,4,2,Healthcare Representative,4,Single,7625,0,13,3,0,4,2,9,1,0.128440655737705,0.25,0.125,1.2807860354893361,9.0,4.5,0.7,0.8,0.4
27,No,Travel_Rarely,Research & Development,1,2,3,3,3,Manufacturing Director,1,Married,7412,1,11,4,0,3,3,9,0,0.13810982191041554,0.20833333333333334,0.041666666666666664,1.6288205361563217,4.5,9.0,0.7,0.7,0.3
32,No,Travel_Rarely,Research & Development,3,2,3,3,3,Research Director,4,Single,11159,3,15,4,0,6,3,7,7,0.13207366251456218,0.2916666666666667,0.16666666666666666,1.5068320305022973,1.75,0.875,0.875,0.875,0.75
47,No,Travel_Rarely,Sales,14,4,4,3,2,Sales Executive,1,Single,4960,2,12,4,0,2,3,7,1,0.1000967741935483,0.3333333333333333,0.16666666666666666,2.1532157273994055,2.3333333333333335,3.5,0.875,0.875,0.25
40,No,Travel_Frequently,Sales,5,4,4,2,3,Sales Executive,1,Married,10475,5,21,3,1,2,3,18,1,0.1546310262529833,0.3333333333333333,0.7083333333333334,3.595637369001761,3.0,9.0,0.6842105263157895,0.631578947368421,0.10526315789473684
53,No,Travel_Rarely,Research & Development,7,3,3,4,4,Research Director,3,Married,14814,3,19,3,0,3,3,5,1,0.07144660456325097,0.20833333333333334,0.041666666666666664,1.432425370773034,1.25,2.5,0.16666666666666666,0.5,0.5
41,No,Travel_Rarely,Human Resources,10,4,2,2,5,Manager,4,Divorced,19141,3,15,2,3,2,2,21,12,0.06881510892847807,0.2916666666666667,0.08333333333333333,1.4469615764890316,5.25,1.6153846153846154,0.2727272727272727,0.2727272727272727,0.09090909090909091
60,No,Travel_Rarely,Sales,16,4,1,3,2,Sales Executive,1,Single,5405,8,14,4,0,1,3,2,2,0.09589084181313598,0.2916666666666667,0.041666666666666664,2.405614616151246,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
27,No,Travel_Frequently,Research & Development,10,2,4,3,3,Manufacturing Director,1,Divorced,8793,1,21,3,2,4,2,9,1,0.12952462185829636,0.3333333333333333,0.0,4.752137915900075,4.5,4.5,0.7,0.7,0.4
41,No,Travel_Rarely,Human Resources,1,3,4,2,5,Manager,3,Married,19189,1,12,2,1,3,3,22,2,0.16401949033300323,0.2916666666666667,0.08333333333333333,1.6564036942863403,11.0,7.333333333333333,0.30434782608695654,0.43478260869565216,0.13043478260869565
50,No,Travel_Rarely,Sales,8,4,4,3,1,Sales Representative,2,Married,3875,7,15,4,1,2,3,2,2,0.1422683870967742,0.25,0.20833333333333334,1.6192124202035265,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
28,Yes,Travel_Rarely,Research & Development,1,2,1,1,1,Research Scientist,2,Single,2216,7,13,4,0,4,3,7,3,0.06025270758122743,0.3333333333333333,0.875,2.4928564354167064,0.875,1.75,0.875,0.875,0.5
36,No,Non-Travel,Research & Development,8,3,1,4,3,Research Director,1,Married,11713,9,14,1,1,2,3,8,0,0.15680184410484085,0.20833333333333334,0.16666666666666666,1.902745717446988,0.8,8.0,0.7777777777777778,0.5555555555555556,0.2222222222222222
38,No,Travel_Rarely,Research & Development,1,3,3,3,3,Manufacturing Director,3,Single,7861,4,14,4,0,4,4,1,0,0.09378068947970986,0.2916666666666667,0.6666666666666666,2.726559757908792,0.2,1.0,0.0,0.0,2.0
44,No,Non-Travel,Research & Development,24,3,1,1,1,Laboratory Technician,3,Single,3708,2,14,3,0,5,3,5,1,0.0981256742179072,0.25,0.041666666666666664,1.06690982211641,1.6666666666666667,2.5,0.3333333333333333,0.6666666666666666,0.8333333333333334
47,No,Travel_Frequently,Sales,3,3,4,3,4,Sales Executive,3,Divorced,13770,9,12,4,2,2,2,22,11,0.14485403050108928,0.2916666666666667,0.5833333333333334,2.904056315391763,2.2,1.8333333333333333,0.08695652173913043,0.5652173913043478,0.08695652173913043
30,No,Travel_Rarely,Sales,27,5,3,3,2,Sales Executive,4,Divorced,5304,7,23,4,1,2,2,8,7,0.17312971342383102,0.3333333333333333,0.25,5.27519141764154,1.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
29,No,Travel_Rarely,Sales,10,3,3,3,1,Sales Representative,3,Single,2642,1,11,3,0,6,3,1,0,0.13180545041635125,0.25,0.0,1.345359242628324,0.5,1.0,0.0,0.0,3.0
42,Yes,Travel_Frequently,Research & Development,19,3,3,4,1,Research Scientist,3,Divorced,2759,6,12,4,0,2,3,2,2,0.0754150054367525,0.25,0.875,2.4414795436077497,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
43,No,Travel_Frequently,Sales,15,3,4,2,2,Sales Executive,4,Married,6804,3,18,3,1,5,3,2,2,0.11164168136390354,0.20833333333333334,0.08333333333333333,1.9015214863647882,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667
34,No,Travel_Rarely,Research & Development,8,2,2,3,2,Healthcare Representative,3,Single,6142,3,11,4,0,2,3,5,4,0.05555682188212301,0.2916666666666667,0.125,1.8193397928856214,1.25,1.0,0.16666666666666666,0.5,0.3333333333333333
23,No,Travel_Rarely,Research & Development,9,1,2,3,1,Laboratory Technician,1,Married,2500,1,14,4,1,2,4,4,0,0.16617199999999993,0.2916666666666667,0.041666666666666664,1.3722219374310531,2.0,4.0,0.6,0.4,0.4
39,No,Travel_Rarely,Human Resources,3,3,3,4,2,Human Resources,2,Married,6389,9,15,3,1,3,1,8,3,0.15512599780873382,0.25,0.08333333333333333,1.3147929211562848,0.8,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
56,No,Travel_Rarely,Research & Development,9,3,3,3,4,Healthcare Representative,4,Married,11103,7,11,3,0,1,2,10,1,0.13946410879942353,0.25,0.16666666666666666,1.252141936864609,1.25,5.0,0.6363636363636364,0.09090909090909091,0.09090909090909091
40,No,Travel_Rarely,Research & Development,2,1,4,2,1,Research Scientist,4,Single,2342,0,20,4,0,2,2,4,2,0.15969684030742964,0.3333333333333333,0.625,7.305112748557898,4.0,1.3333333333333333,0.4,0.6,0.4
