Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,salary_growth_rate,bonus_month_ratio,overtime_month_ratio,avg_bonus_pct,career_stagnation_index,promotion_velocity,role_stagnation_ratio,manager_stability_ratio,training_intensity,Cluster,Cluster_Name
35,No,Travel_Rarely,Research & Development,16,3,4,3,3,Healthcare Representative,3,Married,7632,4,12,3,0,2,3,8,0,0.125486111111111,0.3333333333333333,0.8333333333333334,2.822658404080539,1.6,8.0,0.7777777777777778,0.0,0.2222222222222222,1,Overworked Juniors
31,Yes,Travel_Frequently,Research & Development,20,3,1,3,3,Healthcare Representative,3,Married,9824,3,12,1,0,2,3,1,0,0.093898615635179,0.3333333333333333,0.1666666666666666,1.4101905593295585,0.25,1.0,0.0,0.0,1.0,0,Disengaged Juniors
34,Yes,Travel_Frequently,Human Resources,23,3,2,3,3,Human Resources,1,Divorced,9950,9,15,3,3,2,3,3,0,0.1119809045226129,0.3333333333333333,0.8333333333333334,2.315608591946828,0.3,3.0,0.5,0.5,0.5,1,Overworked Juniors
42,No,Travel_Frequently,Research & Development,5,2,2,3,1,Laboratory Technician,3,Married,2093,4,17,4,1,4,3,2,2,0.1428571428571428,0.2083333333333333,0.125,1.6200706687073674,0.4,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0,Disengaged Juniors
36,No,Non-Travel,Sales,10,4,2,3,3,Sales Executive,4,Single,9980,1,14,4,0,3,2,10,9,0.0743987975951903,0.2916666666666667,0.0416666666666666,2.299226659311247,5.0,1.0,0.2727272727272727,0.6363636363636364,0.2727272727272727,4,Stagnant Mid-Seniors
22,Yes,Travel_Frequently,Research & Development,4,1,3,2,1,Laboratory Technician,3,Single,3894,5,16,3,0,3,3,2,1,0.102426810477658,0.2916666666666667,0.0833333333333333,1.578466280274668,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0,Disengaged Juniors
48,No,Travel_Rarely,Sales,2,5,2,3,2,Sales Executive,4,Married,4051,2,14,1,1,2,3,9,6,0.0878795359170575,0.2916666666666667,0.25,1.5426711861687192,3.0,1.2857142857142858,0.7,0.7,0.2,0,Disengaged Juniors
55,No,Travel_Rarely,Sales,18,5,1,3,4,Manager,2,Single,16835,3,23,4,0,2,3,10,7,0.1156352836352837,0.3333333333333333,0.0416666666666666,6.426279172040962,2.5,1.25,0.8181818181818182,0.6363636363636364,0.1818181818181818,2,Senior Stable
41,No,Non-Travel,Sales,10,2,4,3,2,Sales Executive,4,Single,6230,7,14,4,0,3,3,14,1,0.1569951845906902,0.25,0.0833333333333333,1.9519103203116968,1.75,7.0,0.2,0.6666666666666666,0.2,0,Disengaged Juniors
35,No,Travel_Rarely,Sales,1,3,2,3,2,Sales Executive,3,Married,4717,9,11,3,0,2,3,11,6,0.0619885520457917,0.3333333333333333,0.125,3.216909439599621,1.1,1.5714285714285714,0.75,0.75,0.1666666666666666,0,Disengaged Juniors
40,No,Travel_Rarely,Research & Development,6,3,2,3,4,Manufacturing Director,3,Single,13237,7,15,3,0,3,3,20,5,0.1722399335196797,0.3333333333333333,0.125,1.7707404678637118,2.5,3.333333333333333,0.2857142857142857,0.6190476190476191,0.1428571428571428,2,Senior Stable
39,No,Travel_Frequently,Research & Development,8,1,3,3,1,Laboratory Technician,3,Married,3755,1,11,1,1,3,3,8,0,0.133866844207723,0.25,0.0416666666666666,1.9217688985069896,4.0,8.0,0.3333333333333333,0.7777777777777778,0.3333333333333333,0,Disengaged Juniors
31,No,Travel_Rarely,Sales,2,1,2,3,2,Sales Executive,4,Single,6582,4,13,3,0,2,4,6,0,0.1093056821634761,0.2916666666666667,0.6666666666666666,2.7209491292092864,1.2,6.0,0.7142857142857143,0.7142857142857143,0.2857142857142857,1,Overworked Juniors
42,No,Travel_Rarely,Research & Development,24,3,4,3,3,Manufacturing Director,1,Married,7406,1,21,4,1,5,2,10,5,0.1334512557385903,0.3333333333333333,0.6666666666666666,4.070770495489799,5.0,1.6666666666666667,0.8181818181818182,0.7272727272727273,0.4545454545454545,1,Overworked Juniors
45,No,Travel_Rarely,Sales,2,3,4,3,2,Sales Executive,2,Married,4805,0,19,2,1,3,4,8,3,0.1214027055150884,0.2916666666666667,0.0833333333333333,2.70453824637264,8.0,2.0,0.7777777777777778,0.7777777777777778,0.3333333333333333,0,Disengaged Juniors
26,Yes,Travel_Frequently,Human Resources,17,4,2,3,1,Human Resources,3,Divorced,2741,0,11,2,1,2,2,7,1,0.161101787668734,0.2916666666666667,0.7083333333333334,2.6351794782601887,7.0,3.5,0.875,0.0,0.25,1,Overworked Juniors
29,No,Travel_Rarely,Research & Development,19,3,4,3,2,Manufacturing Director,4,Divorced,4262,4,12,2,2,2,4,3,1,0.1734256217738151,0.2916666666666667,0.1666666666666666,2.3102661954359207,0.6,1.5,0.5,0.5,0.5,0,Disengaged Juniors
33,No,Travel_Rarely,Research & Development,1,5,1,4,4,Research Director,3,Divorced,16184,4,19,3,1,2,3,6,0,0.0841639891250618,0.125,0.0416666666666666,1.1901616320000408,1.2,6.0,0.1428571428571428,0.7142857142857143,0.2857142857142857,2,Senior Stable
31,No,Travel_Rarely,Sales,7,3,3,2,3,Manager,4,Divorced,11557,9,21,3,1,3,2,5,0,0.0885748896772518,0.3333333333333333,0.125,4.391729610489796,0.5,5.0,0.6666666666666666,0.1666666666666666,0.5,0,Disengaged Juniors
18,Yes,Travel_Frequently,Sales,5,3,2,3,1,Sales Representative,2,Single,1878,1,14,4,0,3,3,0,0,0.1330777422790202,0.25,0.6666666666666666,2.317257958221832,0.0,0.0,0.0,0.0,3.0,1,Overworked Juniors
40,No,Non-Travel,Sales,28,3,3,1,3,Sales Executive,1,Divorced,10932,3,15,3,1,2,3,1,0,0.1705241492864983,0.2083333333333333,0.125,0.9926415536911678,0.25,1.0,0.0,0.5,1.0,2,Senior Stable
41,No,Non-Travel,Research & Development,2,4,1,2,2,Healthcare Representative,3,Single,6811,2,17,1,0,3,3,8,0,0.0925605637938629,0.3333333333333333,0.8333333333333334,2.129204166119976,2.6666666666666665,8.0,0.7777777777777778,0.7777777777777778,0.3333333333333333,1,Overworked Juniors
26,No,Travel_Rarely,Sales,29,2,1,3,2,Sales Executive,3,Divorced,4306,5,12,1,2,5,3,0,0,0.0950812819321876,0.3333333333333333,0.0833333333333333,2.5952913935421105,0.0,0.0,0.0,0.0,5.0,0,Disengaged Juniors
35,No,Travel_Rarely,Sales,1,3,1,3,2,Sales Executive,3,Single,4859,1,16,4,0,3,3,5,0,0.1249845647252521,0.2916666666666667,0.0833333333333333,2.00933473239642,2.5,5.0,0.6666666666666666,0.5,0.5,0,Disengaged Juniors
34,No,Travel_Rarely,Sales,21,4,4,4,2,Sales Executive,4,Single,5337,1,12,4,0,3,3,10,5,0.0882405845980887,0.1666666666666666,0.0,1.3189047753563423,5.0,1.6666666666666667,0.6363636363636364,0.6363636363636364,0.2727272727272727,0,Disengaged Juniors
26,Yes,Travel_Rarely,Research & Development,24,3,3,1,1,Laboratory Technician,4,Single,2340,1,18,2,0,3,1,1,0,0.1618589743589743,0.25,0.7916666666666666,2.409389671361502,0.5,1.0,0.0,0.0,1.5,1,Overworked Juniors
37,No,Travel_Rarely,Research & Development,1,3,2,3,3,Manufacturing Director,4,Single,7491,4,17,4,0,3,4,6,1,0.1012895474569483,0.2916666666666667,0.0,1.311938983039362,1.2,3.0,0.7142857142857143,0.2857142857142857,0.4285714285714285,0,Disengaged Juniors
46,No,Travel_Frequently,Research & Development,18,1,1,3,3,Healthcare Representative,3,Married,10527,5,11,4,0,3,2,2,1,0.1452256103353283,0.25,0.0416666666666666,1.2180643376972935,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,2,Senior Stable
41,No,Travel_Rarely,Sales,2,5,2,3,4,Manager,1,Married,16595,7,16,2,1,2,3,18,11,0.1523892738776741,0.2916666666666667,0.1666666666666666,2.6819470361154085,2.25,1.5,0.8421052631578947,0.4210526315789473,0.1052631578947368,4,Stagnant Mid-Seniors
37,No,Non-Travel,Sales,9,4,1,3,3,Sales Executive,2,Divorced,8834,1,13,4,1,6,3,9,7,0.0630484491736472,0.25,0.0416666666666666,1.4548872333278022,4.5,1.125,0.5,0.7,0.6,4,Stagnant Mid-Seniors
52,No,Travel_Rarely,Research & Development,6,2,4,3,2,Research Scientist,1,Divorced,5577,3,12,2,2,3,3,10,6,0.1288560157790927,0.2916666666666667,0.8333333333333334,2.6809490960862643,2.5,1.4285714285714286,0.8181818181818182,0.8181818181818182,0.2727272727272727,1,Overworked Juniors
32,Yes,Non-Travel,Sales,11,4,4,4,2,Sales Executive,3,Married,4707,8,12,4,0,2,3,4,1,0.1370724452942426,0.3333333333333333,0.0416666666666666,2.26508370473016,0.4444444444444444,2.0,0.4,0.4,0.4,0,Disengaged Juniors
24,No,Travel_Frequently,Sales,24,3,4,3,1,Sales Representative,4,Married,2400,0,13,3,2,3,3,2,2,0.1219083333333333,0.2916666666666667,0.0833333333333333,1.4301198999328433,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0,Disengaged Juniors
38,No,Travel_Rarely,Research & Development,10,3,3,3,2,Healthcare Representative,3,Married,9824,3,19,3,1,4,3,1,0,0.0590848941368078,0.1666666666666666,0.0416666666666666,0.7255800861410586,0.25,1.0,0.0,0.0,2.0,0,Disengaged Juniors
37,No,Travel_Rarely,Research & Development,1,4,2,3,2,Manufacturing Director,2,Married,6447,6,12,2,1,2,2,6,4,0.1388676903986349,0.25,0.0833333333333333,2.006682866671755,0.8571428571428571,1.2,0.7142857142857143,0.4285714285714285,0.2857142857142857,0,Disengaged Juniors
49,No,Travel_Rarely,Research & Development,18,4,4,2,5,Research Director,3,Divorced,19502,1,17,3,1,5,3,31,0,0.1474064198543739,0.25,0.7083333333333334,2.0308653733086754,15.5,31.0,0.28125,0.28125,0.15625,3,High Potential Fast Trackers
24,No,Travel_Rarely,Research & Development,23,3,2,4,1,Research Scientist,4,Married,2725,1,11,2,2,3,3,6,1,0.0554422018348623,0.2916666666666667,0.875,2.255933974638225,3.0,3.0,0.7142857142857143,0.5714285714285714,0.4285714285714285,1,Overworked Juniors
26,No,Travel_Rarely,Sales,28,2,1,3,2,Sales Executive,2,Married,6272,1,20,4,2,5,4,5,1,0.0695169005102041,0.3333333333333333,0.0833333333333333,4.480171176036587,2.5,2.5,0.5,0.6666666666666666,0.8333333333333334,0,Disengaged Juniors
24,No,Travel_Rarely,Research & Development,17,2,4,2,1,Laboratory Technician,2,Married,2127,1,21,4,1,2,3,1,0,0.1214621532675128,0.3333333333333333,0.125,5.518219108050959,0.5,1.0,0.0,0.0,1.0,0,Disengaged Juniors
50,No,Travel_Frequently,Human Resources,3,3,1,3,5,Manager,2,Married,18200,1,11,3,1,2,3,32,10,0.066442857142857,0.3333333333333333,0.0416666666666666,1.896128772541656,16.0,2.909090909090909,0.1515151515151515,0.2121212121212121,0.0606060606060606,4,Stagnant Mid-Seniors
25,No,Travel_Rarely,Sales,13,1,2,3,1,Sales Representative,3,Married,2096,1,11,3,0,1,3,7,0,0.1553101145038168,0.25,0.25,1.703107352207598,3.5,7.0,0.5,0.75,0.125,0,Disengaged Juniors
24,Yes,Travel_Frequently,Research & Development,7,3,1,3,1,Laboratory Technician,3,Married,2886,1,16,4,1,4,3,6,1,0.0797955647955647,0.25,0.8333333333333334,1.1050353892593512,3.0,3.0,0.4285714285714285,0.2857142857142857,0.5714285714285714,1,Overworked Juniors
30,Yes,Travel_Frequently,Sales,12,4,2,2,1,Sales Representative,1,Married,2033,1,18,3,1,2,4,1,0,0.0693605509099853,0.2916666666666667,0.1666666666666666,1.8014800196146692,0.5,1.0,0.0,0.0,1.0,0,Disengaged Juniors
34,No,Travel_Rarely,Research & Development,1,2,2,2,1,Research Scientist,4,Married,3622,1,13,4,1,3,3,6,1,0.0585505245720596,0.25,0.8333333333333334,2.197517257067341,3.0,3.0,0.7142857142857143,0.4285714285714285,0.4285714285714285,1,Overworked Juniors
31,Yes,Travel_Rarely,Sales,13,4,2,3,2,Sales Executive,1,Divorced,4233,2,17,3,0,2,1,3,1,0.1395558705409874,0.2083333333333333,0.125,1.490717651361125,1.0,1.5,0.25,0.5,0.5,0,Disengaged Juniors
35,No,Travel_Rarely,Research & Development,25,2,1,2,2,Laboratory Technician,4,Single,3681,4,14,4,0,3,3,3,0,0.1476202118989406,0.1666666666666666,0.0,1.2672842878584272,0.6,3.0,0.5,0.5,0.75,0,Disengaged Juniors
31,No,Travel_Rarely,Sales,6,4,1,4,2,Sales Executive,4,Divorced,5460,4,22,4,2,4,4,7,5,0.058021978021978,0.3333333333333333,0.0,3.4360909392946994,1.4,1.1666666666666667,0.875,0.875,0.5,0,Disengaged Juniors
27,No,Travel_Rarely,Research & Development,6,4,1,2,1,Research Scientist,3,Divorced,2187,0,12,3,2,5,2,5,0,0.1709282121627801,0.2083333333333333,0.0416666666666666,1.398918789528784,5.0,5.0,0.5,0.5,0.8333333333333334,0,Disengaged Juniors
37,No,Travel_Rarely,Sales,2,3,4,3,2,Sales Executive,3,Married,9602,4,11,3,1,3,2,3,1,0.0998854405332222,0.3333333333333333,0.7083333333333334,1.8452834747686837,0.6,1.5,0.0,0.0,0.75,1,Overworked Juniors
20,No,Travel_Rarely,Research & Development,1,3,4,2,1,Research Scientist,2,Single,2836,1,13,4,0,0,4,1,0,0.0588610719322989,0.25,0.125,1.0305841745084587,0.5,1.0,0.0,0.0,0.0,0,Disengaged Juniors
42,No,Travel_Rarely,Research & Development,2,4,3,3,2,Healthcare Representative,4,Married,4089,1,13,2,2,4,3,10,2,0.0661946686231352,0.2916666666666667,0.1666666666666666,1.3344921645871362,5.0,3.333333333333333,0.1818181818181818,0.1818181818181818,0.3636363636363636,0,Disengaged Juniors
43,No,Travel_Rarely,Research & Development,6,4,2,2,4,Research Director,4,Divorced,16627,4,14,3,1,3,2,1,0,0.1314566668671437,0.2916666666666667,0.8333333333333334,2.8787164238606646,0.2,1.0,0.0,0.0,1.5,2,Senior Stable
38,No,Travel_Rarely,Research & Development,1,1,3,3,1,Research Scientist,1,Single,2619,3,17,4,0,3,2,0,0,0.1446659030164185,0.2083333333333333,0.0833333333333333,1.0966041273063716,0.0,0.0,0.0,0.0,3.0,0,Disengaged Juniors
43,No,Travel_Frequently,Research & Development,9,5,4,3,2,Laboratory Technician,3,Divorced,5679,3,13,2,1,3,3,8,4,0.084076421905265,0.2916666666666667,0.5833333333333334,1.1929337559110431,2.0,1.6,0.7777777777777778,0.7777777777777778,0.3333333333333333,1,Overworked Juniors
48,No,Travel_Rarely,Research & Development,1,4,4,2,4,Manager,1,Married,15402,7,11,1,1,3,1,3,0,0.1053142449032592,0.2083333333333333,0.1666666666666666,1.91570375543222,0.375,3.0,0.5,0.5,0.75,2,Senior Stable
44,No,Travel_Rarely,Human Resources,1,4,1,2,2,Human Resources,3,Single,5985,4,11,2,0,1,4,2,0,0.0666215538847117,0.2916666666666667,0.125,2.706655372663064,0.4,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,Disengaged Juniors
34,No,Travel_Rarely,Sales,14,3,3,3,1,Sales Representative,3,Divorced,2579,1,18,4,2,3,3,8,0,0.0727258627374951,0.2083333333333333,0.6666666666666666,0.9809065293743526,4.0,8.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,1,Overworked Juniors
27,Yes,Travel_Rarely,Sales,2,1,3,3,1,Sales Representative,1,Divorced,3041,0,11,2,1,3,3,4,0,0.1493390332127589,0.2916666666666667,0.125,1.5943935793946244,4.0,4.0,0.6,0.4,0.6,0,Disengaged Juniors
21,No,Travel_Rarely,Sales,22,1,3,3,1,Sales Representative,3,Single,3447,1,11,3,0,2,3,3,1,0.0546504206556426,0.2916666666666667,0.0833333333333333,2.7825254112204547,1.5,1.5,0.5,0.5,0.5,0,Disengaged Juniors
44,No,Travel_Rarely,Research & Development,3,4,4,3,5,Manager,4,Married,19513,4,12,1,1,2,4,2,0,0.0691210987546762,0.2916666666666667,0.7083333333333334,1.9694290707991595,0.4,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,2,Senior Stable
22,No,Travel_Rarely,Research & Development,6,1,1,3,1,Research Scientist,3,Married,2773,0,20,4,0,3,3,2,2,0.0794302199783628,0.3333333333333333,0.0833333333333333,5.148016338652296,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,Disengaged Juniors
33,No,Travel_Rarely,Sales,8,4,3,3,2,Sales Executive,3,Divorced,7104,0,12,4,0,3,3,5,1,0.1399169481981982,0.25,0.125,1.6045787533705187,5.0,2.5,0.0,0.3333333333333333,0.5,0,Disengaged Juniors
32,No,Travel_Rarely,Research & Development,9,4,1,3,2,Research Scientist,4,Married,6322,1,12,4,1,2,2,6,0,0.1777174944637772,0.1666666666666666,0.6666666666666666,0.9761285462224436,3.0,6.0,0.5714285714285714,0.7142857142857143,0.2857142857142857,1,Overworked Juniors
30,No,Travel_Frequently,Research & Development,3,3,3,3,1,Research Scientist,3,Divorced,2083,1,20,3,1,2,3,1,0,0.1550072011521844,0.3333333333333333,0.0416666666666666,5.565512395034899,0.5,1.0,0.0,0.0,1.0,0,Disengaged Juniors
53,No,Travel_Rarely,Sales,1,1,4,3,2,Sales Executive,1,Single,8381,7,20,4,0,2,4,14,8,0.1235473093902876,0.3333333333333333,0.125,5.24906459320548,1.75,1.5555555555555556,0.4666666666666667,0.6666666666666666,0.1333333333333333,4,Stagnant Mid-Seniors
34,No,Travel_Rarely,Research & Development,1,5,2,3,1,Research Scientist,4,Married,2691,1,12,4,1,4,2,10,8,0.0519100706057228,0.2916666666666667,0.0833333333333333,2.9003696524297187,5.0,1.1111111111111112,0.8181818181818182,0.7272727272727273,0.3636363636363636,0,Disengaged Juniors
45,Yes,Travel_Frequently,Sales,26,4,1,3,2,Sales Executive,1,Married,4286,2,14,4,2,4,3,1,0,0.0596780214652355,0.3333333333333333,0.125,1.440113451093804,0.3333333333333333,1.0,0.5,0.0,2.0,0,Disengaged Juniors
26,No,Travel_Rarely,Research & Development,6,3,3,3,1,Laboratory Technician,4,Married,2659,1,13,3,1,2,3,3,0,0.1111019180142911,0.2916666666666667,0.6666666666666666,1.4765662162888251,1.5,3.0,0.5,0.5,0.5,1,Overworked Juniors
37,No,Travel_Rarely,Research & Development,3,3,3,3,3,Manufacturing Director,3,Married,9434,1,15,3,1,2,3,10,7,0.064196523213907,0.25,0.2083333333333333,2.25363454514247,5.0,1.25,0.6363636363636364,0.7272727272727273,0.1818181818181818,4,Stagnant Mid-Seniors
29,No,Travel_Rarely,Sales,3,2,2,3,2,Sales Executive,3,Married,5561,1,14,1,1,5,2,6,1,0.1614709584607084,0.2916666666666667,0.0833333333333333,1.768105492696293,3.0,3.0,0.0,0.2857142857142857,0.7142857142857143,0,Disengaged Juniors
35,No,Travel_Rarely,Research & Development,6,4,2,1,2,Research Scientist,4,Single,6646,1,13,2,0,3,3,17,11,0.1632771591934999,0.2916666666666667,0.0833333333333333,1.4561958332609082,8.5,1.4166666666666667,0.6111111111111112,0.4444444444444444,0.1666666666666666,4,Stagnant Mid-Seniors
33,No,Travel_Frequently,Research & Development,6,3,3,3,2,Healthcare Representative,4,Divorced,7725,3,23,3,1,2,1,13,4,0.1749190938511327,0.3333333333333333,0.1666666666666666,3.997967680121839,3.25,2.6,0.7857142857142857,0.5,0.1428571428571428,0,Disengaged Juniors
54,No,Travel_Rarely,Human Resources,19,4,3,3,3,Human Resources,2,Married,10725,2,15,3,1,1,4,9,7,0.1386573426573427,0.25,0.1666666666666666,1.0927862313650738,3.0,1.125,0.7,0.1,0.1,2,Senior Stable
36,No,Travel_Rarely,Research & Development,9,2,2,2,2,Manufacturing Director,2,Divorced,8847,2,11,3,1,2,3,3,0,0.1264665988470668,0.25,0.8333333333333334,1.6937998579168,1.0,3.0,0.5,0.5,0.5,1,Overworked Juniors
27,No,Travel_Rarely,Research & Development,3,4,1,2,1,Research Scientist,4,Single,2045,0,13,4,0,0,3,4,1,0.1158435207823961,0.2916666666666667,0.125,2.3971571922384523,4.0,2.0,0.4,0.2,0.0,0,Disengaged Juniors
20,Yes,Travel_Rarely,Research & Development,10,1,4,3,1,Research Scientist,3,Single,1009,1,11,4,0,5,3,1,1,0.1511793855302279,0.2083333333333333,0.8333333333333334,2.0231672787760764,0.5,0.5,0.0,0.5,2.5,1,Overworked Juniors
33,Yes,Travel_Frequently,Research & Development,3,3,1,3,1,Research Scientist,1,Single,3348,1,11,1,0,3,3,10,9,0.1731123058542413,0.125,0.625,1.02684311691539,5.0,1.0,0.7272727272727273,0.6363636363636364,0.2727272727272727,1,Overworked Juniors
35,No,Non-Travel,Research & Development,3,3,3,2,1,Laboratory Technician,3,Married,1281,1,18,3,2,3,3,1,0,0.1526932084309132,0.2083333333333333,0.0833333333333333,1.5175791585139242,0.5,1.0,0.0,0.0,1.5,0,Disengaged Juniors
23,No,Travel_Rarely,Research & Development,4,3,1,4,1,Research Scientist,1,Married,2819,2,16,1,1,3,4,3,0,0.0628662646328484,0.2083333333333333,0.125,1.816282674315561,1.0,3.0,0.5,0.5,0.75,0,Disengaged Juniors
25,No,Travel_Rarely,Sales,8,3,4,4,2,Sales Executive,2,Married,4851,0,22,3,1,4,3,3,1,0.1615501958359101,0.3333333333333333,0.0416666666666666,3.602019548236953,3.0,1.5,0.5,0.5,1.0,0,Disengaged Juniors
38,No,Travel_Rarely,Sales,7,4,4,2,2,Sales Executive,4,Single,4028,0,20,1,0,2,3,7,0,0.0827557100297915,0.3333333333333333,0.1666666666666666,4.47238375920817,7.0,7.0,0.875,0.625,0.25,3,High Potential Fast Trackers
29,No,Travel_Frequently,Research & Development,1,4,2,1,1,Research Scientist,4,Divorced,2720,1,18,4,1,5,3,10,2,0.0966911764705882,0.3333333333333333,0.0416666666666666,3.218848475924017,5.0,3.333333333333333,0.6363636363636364,0.7272727272727273,0.4545454545454545,0,Disengaged Juniors
48,No,Travel_Rarely,Sales,2,1,2,4,2,Sales Executive,2,Married,8120,3,12,4,0,3,3,2,2,0.099155172413793,0.2083333333333333,0.0416666666666666,1.5846740108573558,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,Disengaged Juniors
27,No,Travel_Frequently,Sales,3,1,4,4,2,Sales Executive,4,Divorced,4647,1,20,2,2,3,3,6,0,0.1545427157305788,0.3333333333333333,0.7083333333333334,4.781516354067719,3.0,6.0,0.7142857142857143,0.5714285714285714,0.4285714285714285,1,Overworked Juniors
37,No,Travel_Rarely,Research & Development,10,2,4,4,1,Research Scientist,4,Single,4680,3,17,1,0,2,3,1,0,0.0781367521367522,0.2916666666666667,0.0416666666666666,1.881556934320121,0.25,1.0,0.0,0.0,1.0,0,Disengaged Juniors
50,No,Travel_Rarely,Research & Development,28,1,4,4,1,Laboratory Technician,3,Married,3221,1,11,3,3,3,3,20,3,0.1766345855324433,0.1666666666666666,0.625,0.8650085428479856,10.0,5.0,0.3809523809523809,0.3809523809523809,0.1428571428571428,1,Overworked Juniors
34,No,Travel_Rarely,Research & Development,9,3,4,2,3,Healthcare Representative,2,Single,8621,1,14,2,0,3,4,8,7,0.1757174341723698,0.2083333333333333,0.0416666666666666,1.3659814357599265,4.0,1.0,0.7777777777777778,0.7777777777777778,0.3333333333333333,4,Stagnant Mid-Seniors
24,Yes,Travel_Rarely,Sales,3,2,1,3,2,Sales Executive,3,Single,4577,9,14,1,0,3,3,2,2,0.1089163207341053,0.2083333333333333,0.0416666666666666,2.071751382269352,0.2,0.6666666666666666,0.6666666666666666,0.0,1.0,0,Disengaged Juniors
39,No,Travel_Rarely,Research & Development,2,4,4,2,2,Healthcare Representative,3,Single,4553,1,11,1,0,4,3,20,11,0.0963145179002856,0.2916666666666667,0.0416666666666666,1.4581058279013908,10.0,1.6666666666666667,0.3333333333333333,0.4761904761904761,0.1904761904761904,4,Stagnant Mid-Seniors
32,No,Travel_Rarely,Sales,10,3,4,3,2,Sales Executive,4,Single,5396,1,12,4,0,2,2,10,0,0.1250500370644923,0.2916666666666667,0.2083333333333333,1.8828900088400369,5.0,10.0,0.6363636363636364,0.7272727272727273,0.1818181818181818,3,High Potential Fast Trackers
